STATE,NAME,ID,,,,,,,
NC,WADESBORO/ANSON,KAFP,,,,,,,
NC,WASHINGTON,KOCW,,,,,,,
NC,WHITEVILLE,KCPC,,,,,,,
NC,WILKESBORO,KUKF,,,,,,,
NC,WILMINGTON,KILM,,,,,,,
NC,WINSTON SALEM,KINT,,,,,,,
ND,BEACH,K20U,,,,,,,
ND,BISMARCK,KBIS,,,,,,,
ND,BOWMAN MUNI,KBPP,,,,,,,
ND,BOWMAN RGNL,KBWW,,,,,,,
ND,CANDO,K9D7,,,,,,,
ND,CARRINGTON,K46D,,,,,,,
ND,CAVALIER,K2C8,,,,,,,
ND,COOPERSTOWN,KS32,,,,,,,
ND,CROSBY,KD50,,,,,,,
ND,DEVILS LAKE,KDVL,,,,,,,
ND,DEVILS LAKE,KP11,,,,,,,
ND,DICKINSON,KDIK,,,,,,,
ND,FARGO,KFAR,,,,,,,
ND,GARRISON,KN60,,,,,,,
ND,GLEN ULLIN,KD57,,,,,,,
ND,GRAFTON,KGAF,,,,,,,
ND,GRAND FORKS AFB,KRDR,,,,,,,
ND,GRAND FORKS,KGFK,,,,,,,
ND,GWINNER,KGWR,,,,,,,
ND,HARVEY,K5H4,,,,,,,
ND,HAZEN,KHZE,,,,,,,
ND,HETTINGER,KHEI,,,,,,,
ND,JAMESTOWN,KJMS,,,,,,,
ND,LANGDON/ROBERTSN,KD55,,,,,,,
ND,LIDGERWOOD (RAMO,KP67,,,,,,,
ND,LINTON,K7L2,,,,,,,
ND,MANDAN,KY19,,,,,,,
ND,MINOT AFB,KMIB,,,,,,,
ND,MINOT,KMOT,,,,,,,
ND,OAKES,K2D5,,,,,,,
ND,ROLLA,K06D,,,,,,,
ND,RUGBY,KRUG,,,,,,,
ND,STANLEY,K08D,,,,,,,
ND,TIOGA,KD60,,,,,,,
ND,VALLEY CITY,KBAC,,,,,,,
ND,WAHPETON,KBWP,,,,,,,
ND,WALHALLA,K96D,,,,,,,
ND,WATFORD CITY,KS25,,,,,,,
ND,WILLISTON BASIN,KXWA,,,,,,,
ND,WILLISTON,KISN,,,,,,,
NE,AINSWORTH MUNICI,KANW,,,,,,,
NE,ALBION MUNI,KBVN,,,,,,,
NE,ALLIANCE,KAIA,,,,,,,
NE,AURORA,KAUH,,,,,,,
NE,BEATRICE MUNICIP,KBIE,,,,,,,
NE,BENKELMAN-JONES,K42V,,,,,,,
NE,BLAIR MUNI,KBTA,,,,,,,
NE,BRAVO MADIS,K1BW,,,,,,,
NE,BROKEN BOW MUNI,KBBW,,,,,,,
NE,CHADRON,KCDR,,,,,,,
NE,CHAMPION,KCHM,,,,,,,
NE,CHARLIE MADIS,K1CW,,,,,,,
NE,COLUMBUS MUNI,KOLU,,,,,,,
NE,DELTA MADIS,K1DW,,,,,,,
NE,ECHO MADIS,K1EW,,,,,,,
NE,FALLS CITY/BRENN,KFNB,,,,,,,
NE,FOXTROT MADIS,K1FW,,,,,,,
NE,FREMONT MUNI ARP,KFET,,,,,,,
NE,GOLF MADIS,K1GW,,,,,,,
NE,GORDON,KGRN,,,,,,,
NE,GRAND ISLAND,KGRI,,,,,,,
NE,HASTINGS,KHSI,,,,,,,
NE,HEBRON MUNI,KHJH,,,,,,,
NE,HOLDREGE/BREWSTR,KHDE,,,,,,,
NE,HOTEL MADIS,K1HW,,,,,,,
NE,IMPERIAL MUNICIP,KIML,,,,,,,
NE,INDIA MADIS,K1IW,,,,,,,
NE,KEARNEY MUNI,KEAR,,,,,,,
NE,KILO MADIS,K1KW,,,,,,,
NE,KIMBALL MUNI,KIBM,,,,,,,
NE,LEXINGTON,KLXN,,,,,,,
NE,LINCOLN,KLNK,,,,,,,
NE,MCCOOK,KMCK,,,,,,,
NE,NEBRASKA CITY,KAFK,,,,,,,
NE,NORFOLK,KOFK,,,,,,,
NE,NORTH OMAHA,KOVN,,,,,,,
NE,NORTH PLATTE,KLBF,,,,,,,
NE,OFFUTT AFB/BELLE,KOFF,,,,,,,
NE,OGALLALA,KOGA,,,,,,,
NE,OMAHA/EPPLEY,KOMA,,,,,,,
NE,OMAHA/MILLARD,KMLE,,,,,,,
NE,O'NEILL,KONL,,,,,,,
NE,ORD/SHARP FIELD,KODX,,,,,,,
NE,PLATTSMOUTH MUNI,KPMV,,,,,,,
NE,SCOTTSBLUFF,KBFF,,,,,,,
NE,SIDNEY,KSNY,,,,,,,
NE,TEKAMAH,KTQE,,,,,,,
NE,THEDFORD/THOMAS,KTIF,,,,,,,
NE,VALENTINE,KVTN,,,,,,,
NE,WAHOO,KAHQ,,,,,,,
NE,WAYNE MUNI,KLCG,,,,,,,
NE,YORK,KJYR,,,,,,,
NH,BERLIN,KBML,,,,,,,
NH,CONCORD,KCON,,,,,,,
NH,JAFFREY,KAFN,,,,,,,
NH,KEENE/DILLANT,KEEN,,,,,,,
NH,LACONIA MUNI,KLCI,,,,,,,
NH,LEBANON,KLEB,,,,,,,
NH,MANCHESTER,KMHT,,,,,,,
NH,MOUNT WASHINGTON,KMWN,,,,,,,
NH,NASHUA/BOIRE FLD,KASH,,,,,,,
NH,PLYMOUTH,K1P1,,,,,,,
NH,PORTSMOUTH/PEASE,KPSM,,,,,,,
NH,ROCHESTER,KDAW,,,,,,,
NH,WHITEFIELD,KHIE,,,,,,,
NJ,ALEXANDRIA,KN85,,,,,,,
NJ,ANDOVER,K12N,,,,,,,
NJ,ATLANTIC CITY,KACY,,,,,,,
NJ,BELMAR/FARMDALE,KBLM,,,,,,,
NJ,BLAIRSTOWN,K1N7,,,,,,,
NJ,CALDWELL,KCDW,,,,,,,
NJ,CROSS KEYS,K17N,,,,,,,
NJ,HAMMONTON,KN81,,,,,,,
NJ,LAKEHURST NAS,KNEL,,,,,,,
NJ,LAKEWOOD,KN12,,,,,,,
NJ,LINCOLN PARK,KN07,,,,,,,
NJ,LINDEN,KLDJ,,,,,,,
NJ,LUMBERTON,KN14,,,,,,,
NJ,MANVILLE,K47N,,,,,,,
NJ,MILLVILLE,KMIV,,,,,,,
NJ,MORRISTOWN MUNI,KMMU,,,,,,,
NJ,MOUNT HOLLY,KVAY,,,,,,,
NJ,NEWARK,KEWR,,,,,,,
NJ,OCEAN CITY,K26N,,,,,,,
NJ,OLD BRIDGE,K3N6,,,,,,,
NJ,PITTSTOWN,KN40,,,,,,,
NJ,PRINCETON,K39N,,,,,,,
NJ,ROBBINSVILLE,KN87,,,,,,,
NJ,SOMERVILLE,KSMQ,,,,,,,
NJ,SUSSEX,KFWN,,,,,,,
NJ,TETERBORO,KTEB,,,,,,,
NJ,TOMS RIVER,KMJX,,,,,,,
NJ,TRENTON,KTTN,,,,,,,
NJ,WEST MILFORD,K4N1,,,,,,,
NJ,WILDWOOD,KWWD,,,,,,,
NJ,WOODBINE MUNI,KOBI,,,,,,,
NJ,WRIGHTST/MCGUIRE,KWRI,,,,,,,
NM,ALAMOGORDO WHITE,KALM,,,,,,,
NM,ALBUQUERQUE,KABQ,,,,,,,
NM,ANGEL FIRE,KAXX,,,,,,,
NM,ARTESIA,KATS,,,,,,,
NM,BELEN,KBRG,,,,,,,
NM,BELEN,KE80,,,,,,,
NM,CANNON AFB/CLOVI,KCVS,,,,,,,
NM,CARLSBAD,KCNM,,,,,,,
NM,CHAMA (AWRS),KE33,,,,,,,
NM,CLAYTON,KCAO,,,,,,,
NM,CLINES CORNERS,KCQC,,,,,,,
NM,CLOVIS MUNI,KCVN,,,,,,,
NM,CORONA/LINCOLN,K4CR,,,,,,,
NM,DEMING,KDMN,,,,,,,
NM,DOUBLE EAGLE II,KAEG,,,,,,,
NM,FARMINGTON,KFMN,,,,,,,
NM,GALLUP,KGUP,,,,,,,
NM,GRANTS,KGNT,,,,,,,
NM,HOBBS/LEA CO.,KHOB,,,,,,,
NM,HOLLOMAN AFB,KHMN,,,,,,,
NM,LAS CRUCES INTL,KLRU,,,,,,,
NM,LAS VEGAS,KLVS,,,,,,,
NM,LORDSBURG,KLSB,,,,,,,
NM,LOS ALAMOS,KLAM,,,,,,,
NM,MCGREGOR RANGE,KM63,,,,,,,
NM,MELROSE G RANGE,K4MR,,,,,,,
NM,MORIARTY,K0E0,,,,,,,
NM,MORIARTY,K4MY,,,,,,,
NM,RATON,KRTN,,,,,,,
NM,ROSWELL,KROW,,,,,,,
NM,SANTA FE,KSAF,,,,,,,
NM,SANTA ROSA,KSXU,,,,,,,
NM,SANTA TERESA,K5T6,,,,,,,
NM,SANTA TERESA,KDNA,,,,,,,
NM,SIERRA B/RUIDOSO,KSRR,,,,,,,
NM,SILVER CITY,KSVC,,,,,,,
NM,SOCORRO,KONM,,,,,,,
NM,SPACEPORT AMERIC,K0A0,,,,,,,
NM,TAOS MUNI APT,KSKX,,,,,,,
NM,TORREON/CUBA,K4SL,,,,,,,
NM,TRUTH OR CONSEQ.,KTCS,,,,,,,
NM,TUCUMCARI,KTCC,,,,,,,
NM,WHITE SANDS TEST,K2C2,,,,,,,
NV,AUSTIN,KTMT,,,,,,,
NV,AUSTIN,KU31,,,,,,,
NV,BATTLE MOUNTAIN,KB23,,,,,,,
NV,BOULDER CITY,KBVU,,,,,,,
NV,CARSON CITY,KCXP,,,,,,,
NV,DESERT R/MERCURY,KDRA,,,,,,,
NV,ELKO,KEKO,,,,,,,
NV,ELY,KELY,,,,,,,
NV,EUREKA,K05U,,,,,,,
NV,EUREKA,KP68,,,,,,,
NV,FALLON NAS,KNFL,,,,,,,
NV,INDIAN SPRINGS,KINS,,,,,,,
NV,IND SPRNG RANGE,KL63,,,,,,,
NV,LAS VEGAS,KLAS,,,,,,,
NV,LAS VEGAS/NELLIS,KLSV,,,,,,,
NV,LOVELOCK,KLOL,,,,,,,
NV,MINDEN,KMEV,,,,,,,
NV,NORTH LAS VEGAS,KVGT,,,,,,,
NV,RENO,KRNO,,,,,,,
NV,RENO/STEAD,KRTS,,,,,,,
NV,TONOPAH,KTPH,,,,,,,
NV,TONOPAH RANGE74,KBJN,,,,,,,
NV,VEGAS/HENDERSON,KHND,,,,,,,
NV,WELLS,K9BB,,,,,,,
NV,WILDHORSE RES/EL,KAWH,,,,,,,
NV,WINNEMUCCA,KWMC,,,,,,,
NY,ALBANY,KALB,,,,,,,
NY,BATAVIA,KGVQ,,,,,,,
NY,BINGHAMTON,KBGM,,,,,,,
NY,BROOKHAVEN,KHWV,,,,,,,
NY,BUFFALO/CHEEKTOW,KBUF,,,,,,,
NY,CANANDAIGUA,KD38,,,,,,,
NY,CORTLAND,KN03,,,,,,,
NY,DANSVILLE,KDSV,,,,,,,
NY,DUNKIRK,KDKK,,,,,,,
NY,EAST HAMPTON,KHTO,,,,,,,
NY,ELMIRA,KELM,,,,,,,
NY,ENDICOTT/TRI-CIT,KCZG,,,,,,,
NY,FARMINGDALE,KFRG,,,,,,,
NY,FORT DRUM/WHEELE,KGTB,,,,,,,
NY,FULTON,KFZY,,,,,,,
NY,GLENS FALLS,KGFL,,,,,,,
NY,HAMILTON MUNICIP,KVGC,,,,,,,
NY,HORNELL,K4G6,,,,,,,
NY,HUDSON/COLUMBIA,K1B1,,,,,,,
NY,ISLIP,KISP,,,,,,,
NY,ITHACA/TOMPKINS,KITH,,,,,,,
NY,JAMESTOWN,KJHW,,,,,,,
NY,JOHNSTOWN,KNY0,,,,,,,
NY,MANHATTAN/DWNTWN,KJRB,,,,,,,
NY,MASSENA,KMSS,,,,,,,
NY,MONTAUK,KMTP,,,,,,,
NY,MONTGOMERY,KMGJ,,,,,,,
NY,MONTICELLO,KMSV,,,,,,,
NY,NEWBURGH/STEWART,KSWF,,,,,,,
NY,NIAGARA FALLS,KIAG,,,,,,,
NY,NORWICH,KOIC,,,,,,,
NY,NYC/CENTRAL PARK,KNYC,,,,,,,
NY,NYC/JFK ARPT,KJFK,,,,,,,
NY,NYC/LA GUARDIA,KLGA,,,,,,,
NY,OGDENSBURG INTL,KOGS,,,,,,,
NY,OLEAN,KOLE,,,,,,,
NY,PENN YAN,KPEO,,,,,,,
NY,PLATTSBURGH AFB,KPBG,,,,,,,
NY,PLATTSBURGH,KPLB,,,,,,,
NY,POTSDAM,KPTD,,,,,,,
NY,POUGHKEEPSIE,KPOU,,,,,,,
NY,ROCHESTER,KROC,,,,,,,
NY,ROME/GRIFFISS AF,KRME,,,,,,,
NY,SARANAC LAKE,KSLK,,,,,,,
NY,SARATOGA SPRINGS,K5B2,,,,,,,
NY,SCHENECTADY AIRP,KSCH,,,,,,,
NY,SIDNEY,KN23,,,,,,,
NY,SKANEATELES,K6B9,,,,,,,
NY,SYRACUSE,KSYR,,,,,,,
NY,UTICA,KUCA,,,,,,,
NY,WATERTOWN,KART,,,,,,,
NY,WELLSVILLE,KELZ,,,,,,,
NY,WESTHAMPTON BEAC,KFOK,,,,,,,
NY,WHITE PLAINS,KHPN,,,,,,,
NY,WILLIAMSON/SODUS,KSDC,,,,,,,
OH,AKRON (FULTON),KAKR,,,,,,,
OH,AKRON,KCAK,,,,,,,
OH,ASHTABULA,KHZY,,,,,,,
OH,ATHENS,KUNI,,,,,,,
OH,BATAVIA,KI69,,,,,,,
OH,BELLEFONTAINE,KEDJ,,,,,,,
OH,CAMBRIDGE,KCDI,,,,,,,
OH,CHILLICOTHE,KRZT,,,,,,,
OH,CINCINNAT/LUNKEN,KLUK,,,,,,,
OH,CIRCLEVILLE,KCYO,,,,,,,
OH,CLEVELAND,KBKL,,,,,,,
OH,CLEVELAND,KCLE,,,,,,,
OH,CLEVLND/CUYAHOGA,KCGF,,,,,,,
OH,COLUMBUS/BOLTON,KTZR,,,,,,,
OH,COLUMBUS,KCMH,,,,,,,
OH,COLUMBUS/ST UNIV,KOSU,,,,,,,
OH,DAYTON,KDAY,,,,,,,
OH,DAYTON,KMGY,,,,,,,
OH,DEFIANCE,KDFI,,,,,,,
OH,DELAWARE,KDLZ,,,,,,,
OH,FINDLAY,KFDY,,,,,,,
OH,FLAG CITY,KFBC,,,,,,,
OH,HAMILTON,KHAO,,,,,,,
OH,HARRISON,KI67,,,,,,,
OH,JACKSON,KI43,,,,,,,
OH,LANCASTER,KLHQ,,,,,,,
OH,LEBANON,KI68,,,,,,,
OH,LIMA,KAOH,,,,,,,
OH,LONDON,KUYF,,,,,,,
OH,LORAIN/ELYRIA,KLPR,,,,,,,
OH,MANSFIELD,KMFD,,,,,,,
OH,MARION,KMNN,,,,,,,
OH,MARYSVILLE,KMRT,,,,,,,
OH,MIDDLETOWN/HOOK,KMWO,,,,,,,
OH,MT VERNON/KNOX,K4I3,,,,,,,
OH,NEWARK,KVTA,,,,,,,
OH,NEW PHILADELPHIA,KPHD,,,,,,,
OH,OTTAWA,KOWX,,,,,,,
OH,OXFORD,KOXD,,,,,,,
OH,PORT CLINTON,KPCW,,,,,,,
OH,PORTSMOUTH,KPMH,,,,,,,
OH,RAVENA/PORTAGE,KPOV,,,,,,,
OH,RICKENBACKER ANG,KLCK,,,,,,,
OH,SPRINGFIELD MUNI,KSGH,,,,,,,
OH,TOLEDO,KTDZ,,,,,,,
OH,TOLEDO,KTOL,,,,,,,
OH,URBANA,KI74,,,,,,,
OH,VAN WERT COUNTY,KVNW,,,,,,,
OH,VERSAILLES,KVES,,,,,,,
OH,WAPAKONETA,KAXV,,,,,,,
OH,WASHINGTON COURT,KI23,,,,,,,
OH,WAUSEON,KUSE,,,,,,,
OH,WILLOUGHBY,KLNN,,,,,,,
OH,WILMINGTON,KILN,,,,,,,
OH,WOOSTER,KBJJ,,,,,,,
OH,WRIGHT PATTERSON,KFFO,,,,,,,
OH,XENIA,KI19,,,,,,,
OH,YOUNGSTOWN,KYNG,,,,,,,
OH,ZANESVILLE,KZZV,,,,,,,
OK,ADA,KADH,,,,,,,
OK,ALTUS AFB,KLTS,,,,,,,
OK,ALTUS/QUARTZ MTN,KAXS,,,,,,,
OK,ALVA,KAVK,,,,,,,
OK,ARDMORE/EXEC,K1F0,,,,,,,
OK,ARDMORE,KADM,,,,,,,
OK,ATOKA,KAQR,,,,,,,
OK,BARTLESVILLE,KBVO,,,,,,,
OK,BLACKWELL,KBKN,,,,,,,
OK,CHANDLER,KCQB,,,,,,,
OK,CHICKASHA,KCHK,,,,,,,
OK,CLAREMORE,KGCM,,,,,,,
OK,CLINTON,KCLK,,,,,,,
OK,CLINTON,KCSM,,,,,,,
OK,CUSHING,KCUH,,,,,,,
OK,DUNCAN,KDUC,,,,,,,
OK,DURANT,KDUA,,,,,,,
OK,ELK CITY,KELK,,,,,,,
OK,EL RENO MUNI,KRQO,,,,,,,
OK,ENID/VANCE AFB,KEND,,,,,,,
OK,ENID/WOODRING,KWDG,,,,,,,
OK,FORT SILL,KFSI,,,,,,,
OK,FREDERICK/ALTUS,KFDR,,,,,,,
OK,GAGE,KGAG,,,,,,,
OK,GROVE,KGMJ,,,,,,,
OK,GUTHRIE,KGOK,,,,,,,
OK,GUYMON,KGUY,,,,,,,
OK,HOBART,KHBR,,,,,,,
OK,HUGO,KHHW,,,,,,,
OK,IDABEL,K4O4,,,,,,,
OK,LAWTON,KLAW,,,,,,,
OK,LEXINGTON,KHMY,,,,,,,
OK,MCALESTER,KMLC,,,,,,,
OK,MIAMI,KMIO,,,,,,,
OK,MUSKOGEE,KMKO,,,,,,,
OK,NORMAN/WESTHEIME,KOUN,,,,,,,
OK,OKLA CITY/PAGE,KRCE,,,,,,,
OK,OKLA CITY/SUNDAN,KHSD,,,,,,,
OK,OKLA CITY/WILEY,KPWA,,,,,,,
OK,OKLAHOMA CITY,KOKC,,,,,,,
OK,OKMULGEE,KOKM,,,,,,,
OK,PAULS VALLEY,KPVJ,,,,,,,
OK,PONCA CITY,KPNC,,,,,,,
OK,POTEAU (R KERR),KRKR,,,,,,,
OK,PRYOR,KH71,,,,,,,
OK,SALLISAW,KJSV,,,,,,,
OK,SAND SPRINGS,KOWP,,,,,,,
OK,SEMINOLE,KSRE,,,,,,,
OK,SHAWNEE,KSNL,,,,,,,
OK,STIGLER,KGZL,,,,,,,
OK,STILLWATER,KSWO,,,,,,,
OK,TAHLEQUAH,KTQH,,,,,,,
OK,TINKER AFB,KTIK,,,,,,,
OK,TULSA,KRVS,,,,,,,
OK,TULSA,KTUL,,,,,,,
OK,WATONGA,KJWG,,,,,,,
OK,WEATHERFORD,KOJA,,,,,,,
OK,WOODWARD,KWWR,,,,,,,
OR,ASTORIA,KAST,,,,,,,
OR,AURORA,KUAO,,,,,,,
OR,BAKER,KBKE,,,,,,,
OR,BEND,KBDN,,,,,,,
OR,BROOKINGS,KBOK,,,,,,,
OR,BURNS,KBNO,,,,,,,
OR,CAPE BLANCO (CGS,K92S,,,,,,,
OR,CASCADE LOCKS ST,KCZK,,,,,,,
OR,CLATSOP SPIT,K3CL,,,,,,,
OR,CORVALLIS MUNI A,KCVO,,,,,,,
OR,CRESWELL,K77S,,,,,,,
OR,EUGENE,KEUG,,,,,,,
OR,FLORENCE MUNI,K6S2,,,,,,,
OR,GOLD BEACH,K4S1,,,,,,,
OR,GRANTS PASS,K3S8,,,,,,,
OR,HERMISTON,KHRI,,,,,,,
OR,HILLSBORO/PORTLD,KHIO,,,,,,,
OR,HOOD RIVER,K4S2,,,,,,,
OR,JOSEPH,KJSY,,,,,,,
OR,JOHN DAY STATE,KGCD,,,,,,,
OR,KLAMATH FALLS,KLMT,,,,,,,
OR,LA GRANDE,KLGD,,,,,,,
OR,LAKEVIEW,KLKV,,,,,,,
OR,MADRAS,KS33,,,,,,,
OR,MCMINNVILLE,KMMV,,,,,,,
OR,MEACHAM,KMEH,,,,,,,
OR,MEDFORD,KMFR,,,,,,,
OR,NEWPORT,KJNW,,,,,,,
OR,NEWPORT,KONP,,,,,,,
OR,NORTH BEND,KOTH,,,,,,,
OR,ONTARIO,KONO,,,,,,,
OR,PENDLETON,KPDT,,,,,,,
OR,PORTLAND,KPDX,,,,,,,
OR,PRINEVILLE,KS39,,,,,,,
OR,REDMOND,KRDM,,,,,,,
OR,ROME,KP88,,,,,,,
OR,ROME,KREO,,,,,,,
OR,ROOSTER ROCK,KRRK,,,,,,,
OR,ROSEBURG,KRBG,,,,,,,
OR,SALEM,KSLE,,,,,,,
OR,SCAPPOOSE,KSPB,,,,,,,
OR,SEA LION CAVES,K2SL,,,,,,,
OR,SEXTON SUMMIT,KSXT,,,,,,,
OR,SUNRIVER,KS21,,,,,,,
OR,THE DALLES,KDLS,,,,,,,
OR,TILLAMOOK,KTMK,,,,,,,
OR,TROUTDALE,KTTD,,,,,,,
PA,ALLENTOWN,KABE,,,,,,,
PA,ALLENTOWN QUEEN,KXLL,,,,,,,
PA,ALTOONA,KAOO,,,,,,,
PA,AVOCA/WILKES B.,KAVP,,,,,,,
PA,BEAVER FALLS ARP,KBVI,,,,,,,
PA,BEDFORD,KHMZ,,,,,,,
PA,BRADFORD,KBFD,,,,,,,
PA,BUTLER CO.,KBTP,,,,,,,
PA,CLEARFIELD,KFIG,,,,,,,
PA,COATESVILLE,KMQS,,,,,,,
PA,DOYLESTOWN,KDYL,,,,,,,
PA,DU BOIS,KDUJ,,,,,,,
PA,ERIE,KERI,,,,,,,
PA,FOUNTAIN DALE,KRYT,,,,,,,
PA,FRANKLIN,KFKL,,,,,,,
PA,GROVE CITY,K29D,,,,,,,
PA,HARRISBURG,KCXY,,,,,,,
PA,HAZLETON,KHZL,,,,,,,
PA,INDIANA/STEWART,KIDI,,,,,,,
PA,JOHNSTOWN,KJST,,,,,,,
PA,LANCASTER,KLNS,,,,,,,
PA,LATROBE/WESTMORL,KLBE,,,,,,,
PA,LEHIGHTON,K22N,,,,,,,
PA,LOCK HAVEN,KLHV,,,,,,,
PA,MEADVILLE,KGKJ,,,,,,,
PA,MIDDLETOWN,KMDT,,,,,,,
PA,MT. POCONO,KMPO,,,,,,,
PA,MUIR AAF/INDIANT,KMUI,,,,,,,
PA,NEW CASTLE MUNI,KUCP,,,,,,,
PA,PERKASIE,KCKZ,,,,,,,
PA,PHILADELPHIA,KPHL,,,,,,,
PA,PHILADELPHIA/NE,KPNE,,,,,,,
PA,PHILIPSBURG/MID,KPSB,,,,,,,
PA,PHILLY WINGS F,KLOM,,,,,,,
PA,PITTSBURGH/ALLEG,KAGC,,,,,,,
PA,PITTSBURGH,KPIT,,,,,,,
PA,POTTSTOWN,KPTW,,,,,,,
PA,QUAKERTOWN ARP,KUKT,,,,,,,
PA,READING,KRDG,,,,,,,
PA,REEDSVILLE,KRVL,,,,,,,
PA,SELINSGROVE,KSEG,,,,,,,
PA,SOMERSET,K2G9,,,,,,,
PA,STATE COLLEGE,KUNV,,,,,,,
PA,ST MARYS,KOYM,,,,,,,
PA,TOWANDA,KN27,,,,,,,
PA,WASHINGTON,KAFJ,,,,,,,
PA,WELLSBORO/GRAND,KN38,,,,,,,
PA,WEST CHESTER,KOQN,,,,,,,
PA,WILLIAMSPORT,KIPT,,,,,,,
PA,YORK,KTHV,,,,,,,
PA,ZELIENOPLE,KPJC,,,,,,,
RI,BLOCK ISLAND,KBID,,,,,,,
RI,NEWPORT,KUUU,,,,,,,
RI,N. KINGSTON/QUON,KOQU,,,,,,,
RI,PAWTUCKET,KSFZ,,,,,,,
RI,PROVIDENCE/GREEN,KPVD,,,,,,,
RI,WESTERLY,KWST,,,,,,,
SC,AIKEN,KAIK,,,,,,,
SC,ALLENDALE CNTY,KAQX,,,,,,,
SC,ANDERSON,KAND,,,,,,,
SC,BARNWELL,KBNL,,,,,,,
SC,BEAUFORT CNTY,KARW,,,,,,,
SC,BEAUFORT MCAS,KNBC,,,,,,,
SC,BERKELEY MONCKS,KMKS,,,,,,,
SC,CAMDEN WOODWARD,KCDN,,,,,,,
SC,CHARLESTON/EXEC,KJZI,,,,,,,
SC,CHARLESTON,KCHS,,,,,,,
SC,CHERAW,KCQW,,,,,,,
SC,CHESTER CATAWBA,KDCM,,,,,,,
SC,CLEMSON,KCEU,,,,,,,
SC,COLUMBIA,KCAE,,,,,,,
SC,COLUMBIA-OWENS,KCUB,,,,,,,
SC,CONWAY-HORRY CTY,KHYW,,,,,,,
SC,DARLINGTON CNTY,KUDG,,,,,,,
SC,FLORENCE,KFLO,,,,,,,
SC,GEORGETOWN,KGGE,,,,,,,
SC,GREENVILLE,KGMU,,,,,,,
SC,GREENVILLE,KGYH,,,,,,,
SC,GREENWOOD,KGRD,,,,,,,
SC,GREER/SPARTANSBG,KGSP,,,,,,,
SC,HARTSVILLE,KHVS,,,,,,,
SC,HILTON HEAD,KHXD,,,,,,,
SC,KINGSTREE,KCKI,,,,,,,
SC,LANCASTER,KLKR,,,,,,,
SC,LAURENS,KLUX,,,,,,,
SC,MANNING,KMNI,,,,,,,
SC,MARION,KMAO,,,,,,,
SC,MARLBORO CNTY,KBBP,,,,,,,
SC,MCENTIRE ANG BAS,KMMT,,,,,,,
SC,MOUNT PLEASANT,KLRO,,,,,,,
SC,MYRTLE BEACH,KMYR,,,,,,,
SC,NEWBERRY,KEOE,,,,,,,
SC,NORTH AUX,KXNO,,,,,,,
SC,NORTH MYRTLE BEA,KCRE,,,,,,,
SC,ORANGEBURG,KOGB,,,,,,,
SC,PICKENS,KLQK,,,,,,,
SC,ROCK HILL,KUZA,,,,,,,
SC,SHAW AFB/SUMTER,KSSC,,,,,,,
SC,SPARTANBURG,KSPA,,,,,,,
SC,SUMMERVILLE,KDYB,,,,,,,
SC,SUMTER,KSMS,,,,,,,
SC,WALTERBORO,KRBW,,,,,,,
SC,WINNSBORO,KFDW,,,,,,,
SD,ABERDEEN,KABR,,,,,,,
SD,ANDOVER,KADR,,,,,,,
SD,BATESLAND US18,KBAT,,,,,,,
SD,BELLE FOURCHE,KBEL,,,,,,,
SD,BELLE FOURCHE,KEFC,,,,,,,
SD,BELVIDERE,KBVD,,,,,,,
SD,BISON,K6V5,,,,,,,
SD,BRANDT,KBRA,,,,,,,
SD,BRITTON,KBTN,,,,,,,
SD,BROOKINGS,KBKX,,,,,,,
SD,BUFFALO,K2WX,,,,,,,
SD,CACTUS FLATS,KCAC,,,,,,,
SD,CHAMBERLAIN,K9V9,,,,,,,
SD,CLARK,K8D7,,,,,,,
SD,CUSTER,KCUT,,,,,,,
SD,DESMET,K6E5,,,,,,,
SD,EAGLE BUTTE,K84D,,,,,,,
SD,EDGEMONT US18,KED0,,,,,,,
SD,ELLSWORTH AFB,KRCA,,,,,,,
SD,ELLSWORTH I90,KEL0,,,,,,,
SD,FAITH,KD07,,,,,,,
SD,FAULKTON,K3FU,,,,,,,
SD,FREDERICK,KFED,,,,,,,
SD,GETTYSBURG,K0D8,,,,,,,
SD,GLAD VLY SD20,KGLV,,,,,,,
SD,GREGORY,K9D1,,,,,,,
SD,HARROLD,KHRD,,,,,,,
SD,HERRIED,KHER,,,,,,,
SD,HOT SPRINGS,KHSR,,,,,,,
SD,HURON,KHON,,,,,,,
SD,JCT SD44 US385,KPAC,,,,,,,
SD,KADOKA,KKAD,,,,,,,
SD,LEMMON,KY22,,,,,,,
SD,LEMMON US12,KLEM,,,,,,,
SD,MADISON,KMDS,,,,,,,
SD,MARTIN,K9V6,,,,,,,
SD,MILLBANK,K1D1,,,,,,,
SD,MILLER,KMKA,,,,,,,
SD,MITCHELL,KMHE,,,,,,,
SD,MOBRIDGE,KMBG,,,,,,,
SD,ONIDA,K98D,,,,,,,
SD,PARKSTON,K8V3,,,,,,,
SD,PHILIP,KPHP,,,,,,,
SD,PIERRE,KPIR,,,,,,,
SD,PINE RIDGE,KIEN,,,,,,,
SD,PLATTE,K1D3,,,,,,,
SD,RAPID CITY,KRAP,,,,,,,
SD,RAPID CITY/WFO,KUNR,,,,,,,
SD,RELIANCE,KREL,,,,,,,
SD,SD-WY BORDR US85,KNE0,,,,,,,
SD,SHERIDAN LAKE RD,KSL0,,,,,,,
SD,SIOUX FALLS,KFSD,,,,,,,
